,id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,year_x,movie_and_year,profit,profit_margin,budget_tier,title,studio,domestic_gross_y,foreign_gross,year_y
464,90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,2017,The Founder - 2017,9403192.0,38.532631304953874,low budget,The Founder,Wein.,12800000.0,11300000,2017
465,25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,2015,Scouts Guide to the Zombie Apocalypse - 2015,554855.0,3.567085646249997,low budget,Scouts Guide to the Zombie Apocalypse,Par.,3700000.0,12400000,2015
466,55,2015-05-05,A Few Best Men,15000000.0,0.0,17224539.0,2015,A Few Best Men - 2015,2224539.0,12.914940713362489,low budget,,,,,
467,66,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,2015,Magic Mike XXL - 2015,109160597.0,88.27435710988844,low budget,Magic Mike XXL,WB,66000000.0,56500000,2015
468,16,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,2015,Suffragette - 2015,20044909.0,58.877845730179516,low budget,Suffragette,Focus,4700000.0,11300000,2015
469,18,2014-12-19,Mr Turner,14000000.0,3958546.0,25187026.0,2014,Mr Turner - 2014,11187026.0,44.41582741844948,low budget,,,,,
470,44,2014-09-12,No Good Deed,13200000.0,52543632.0,54323210.0,2014,No Good Deed - 2014,41123210.0,75.70099410546615,low budget,,,,,
471,49,2018-07-04,The First Purge,13000000.0,69488745.0,136617305.0,2018,The First Purge - 2018,123617305.0,90.48436799423031,low budget,The First Purge,Uni.,69500000.0,67500000,2018
472,50,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798736.0,2016,Miracles from Heaven - 2016,60798736.0,82.38452214140904,low budget,Miracles from Heaven,TriS,61700000.0,12200000,2016
473,54,2016-06-24,The Shallows,13000000.0,55121623.0,118763442.0,2016,The Shallows - 2016,105763442.0,89.05387063470256,low budget,The Shallows,Sony,55100000.0,64000000,2016
474,58,2014-02-14,About Last Night,13000000.0,48637684.0,50445860.0,2014,About Last Night - 2014,37445860.0,74.22979804487426,low budget,,,,,
475,61,2014-10-10,St Vincent,13000000.0,44137712.0,54837234.0,2014,St Vincent - 2014,41837234.0,76.29347971854307,low budget,,,,,
476,62,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0,2014,Earth to Echo - 2014,29174545.0,69.17571961950034,low budget,Earth to Echo,Rela.,38900000.0,6400000,2014
477,72,2015-04-10,Ex Machina,13000000.0,25440971.0,38358392.0,2015,Ex Machina - 2015,25358392.0,66.10911114313656,low budget,Ex Machina,A24,25400000.0,11400000,2015
478,75,2016-03-11,Eye in the Sky,13000000.0,18704596.0,35402802.0,2016,Eye in the Sky - 2016,22402802.0,63.27974265991715,low budget,Eye in the Sky,BST,18700000.0,,2016
479,80,2015-10-16,Room,13000000.0,14677674.0,36262783.0,2015,Room - 2015,23262783.0,64.15057277870814,low budget,Room,A24,14700000.0,20700000,2015
480,81,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0,2015,Woodlawn - 2015,1403703.0,9.745431435235787,low budget,Woodlawn,PFR,14400000.0,,2015
481,86,2015-07-17,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347.0,2015,Bajrangi Bhaijaan - 2015,108778347.0,89.32486741670094,low budget,Bajrangi Bhaijaan,Eros,8199999.0,,2015
482,88,2016-09-09,Robinson Crusoe,13000000.0,8005586.0,42446455.0,2016,Robinson Crusoe - 2016,29446455.0,69.37317851396541,low budget,,,,,
483,99,2015-12-04,Youth,13000000.0,2703296.0,24001573.0,2015,Youth - 2015,11001573.0,45.836883274275394,low budget,Youth,FoxS,2700000.0,,2015
484,3,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14929184.0,2015,The Vatican Tapes - 2015,1929184.0,12.922233391992489,low budget,The Vatican Tapes,LGF,1800000.0,,2015
485,8,2015-08-14,Brothers,13000000.0,656688.0,17856688.0,2015,Brothers - 2015,4856688.0,27.198145591164497,low budget,,,,,
486,15,2016-08-05,Operation Chromite,12700000.0,1022720.0,49196532.0,2016,Operation Chromite - 2016,36496532.0,74.18517223937656,low budget,Operation Chromite,CJ,1000000.0,,2016
487,16,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0,2014,The Drop - 2014,6454534.0,33.87400605021356,low budget,The Drop,FoxS,10700000.0,7900000,2014
488,43,2014-06-06,The Fault in Our Stars,12000000.0,124872350.0,307166834.0,2014,The Fault in Our Stars - 2014,295166834.0,96.09332822696607,low budget,,,,,
489,46,2014-04-16,Heaven is for Real,12000000.0,91386097.0,100916299.0,2014,Heaven is for Real - 2014,88916299.0,88.10895750348514,low budget,Heaven is for Real,TriS,91400000.0,9900000,2014
490,59,2017-11-10,Three Billboards Outside Ebbing Missouri,12000000.0,54513740.0,160191915.0,2017,Three Billboards Outside Ebbing Missouri - 2017,148191915.0,92.50898523811267,low budget,,,,,
491,60,2016-11-25,Lion,12000000.0,51739495.0,149570720.0,2016,Lion - 2016,137570720.0,91.977039356366,low budget,Lion,Wein.,51700000.0,88600000,2016
492,61,2018-05-04,Overboard,12000000.0,50316123.0,85369830.0,2018,Overboard - 2018,73369830.0,85.94351189407313,low budget,,,,,
493,68,2015-07-24,Paper Towns,12000000.0,32000304.0,85450484.0,2015,Paper Towns - 2015,73450484.0,85.95677936710106,low budget,Paper Towns,Fox,32000000.0,53500000,2015
494,77,2016-08-12,Hell or High Water,12000000.0,27007844.0,37584304.0,2016,Hell or High Water - 2016,25584304.0,68.0717780486237,low budget,Hell or High Water,LGF,27000000.0,10900000,2016
495,80,2014-12-12,Top Five,12000000.0,25317379.0,26001741.0,2014,Top Five - 2014,14001741.0,53.849244171765264,low budget,Top Five,Par.,25300000.0,800000,2014
496,84,2015-01-30,Project Almanac,12000000.0,22348241.0,32909437.0,2015,Project Almanac - 2015,20909437.0,63.53629507548245,low budget,Project Almanac,Par.,22300000.0,10900000,2015
497,96,2018-12-14,If Beale Street Could Talk,12000000.0,14915773.0,19859167.0,2018,If Beale Street Could Talk - 2018,7859167.0,39.57450481180807,low budget,If Beale Street Could Talk,Annapurna,14900000.0,5700000,2018
498,97,2017-07-14,Wish Upon,12000000.0,14301505.0,23477345.0,2017,Wish Upon - 2017,11477345.0,48.886895004524575,low budget,Wish Upon,BG,14300000.0,,2017
499,4,2017-04-21,Unforgettable,12000000.0,11368012.0,16221211.0,2017,Unforgettable - 2017,4221211.0,26.02278584502723,low budget,,,,,
500,57,2016-09-23,The Dressmaker,11900000.0,2022115.0,24041617.0,2016,The Dressmaker - 2016,12141617.0,50.50249739857349,low budget,The Dressmaker,BG,2000000.0,,2016
501,60,2015-11-20,Carol,11800000.0,12711491.0,42843521.0,2015,Carol - 2015,31043521.0,72.45791259779979,low budget,Carol,Wein.,12700000.0,27600000,2015
502,62,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105078449.0,2016,Dirty Grandpa - 2016,93578449.0,89.05579582736323,low budget,Dirty Grandpa,LGF,35600000.0,58500000,2016
503,73,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,2014,If I Stay - 2014,67356170.0,85.96153946779175,low budget,If I Stay,WB (NL),50500000.0,28400000,2014
504,79,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,2015,Brooklyn - 2015,51076141.0,82.27982631845623,low budget,Brooklyn,FoxS,38300000.0,23800000,2015
505,81,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0,2015,Woman in Gold - 2015,47586407.0,81.2243136876443,low budget,Woman in Gold,Wein.,33299999.0,28300000,2015
506,83,2017-12-08,I Tonya,11000000.0,30014534.0,53797409.0,2017,I Tonya - 2017,42797409.0,79.55291861732597,low budget,,,,,
507,86,2019-02-14,Fighting With My Family,11000000.0,22958583.0,39049922.0,2019,Fighting With My Family - 2019,28049922.0,71.83092964948816,low budget,,,,,
508,100,2016-07-06,Sultan,11000000.0,5599781.0,72989781.0,2016,Sultan - 2016,61989781.0,84.92939717136568,low budget,Sultan,Yash,6200000.0,81100000,2016
509,13,2015-05-08,La famille BÃ©lier,11000000.0,0.0,82438670.0,2015,La famille BÃ©lier - 2015,71438670.0,86.65674737353235,low budget,,,,,
510,32,2019-01-04,PMC deo beongkeo,10300000.0,0.0,12478635.0,2019,PMC deo beongkeo - 2019,2178635.0,17.45892078740984,low budget,,,,,
511,36,2018-10-19,Halloween,10000000.0,159342015.0,254900667.0,2018,Halloween - 2018,244900667.0,96.07690316479243,low budget,,,,,
512,39,2016-08-26,Donât Breathe,10000000.0,89217875.0,158973685.0,2016,Donât Breathe - 2016,148973685.0,93.70965075131774,low budget,,,,,
513,42,2016-07-01,The Purge Election Year,10000000.0,79042440.0,118514727.0,2016,The Purge Election Year - 2016,108514727.0,91.56223006782946,low budget,,,,,
514,43,2018-05-18,Book Club,10000000.0,68566296.0,91113683.0,2018,Book Club - 2018,81113683.0,89.02470005520466,low budget,Book Club,Par.,68600000.0,,2018
515,45,2018-01-05,Insidious The Last Key,10000000.0,67745330.0,167885588.0,2018,Insidious The Last Key - 2018,157885588.0,94.04356257191057,low budget,,,,,
516,51,2015-06-05,Insidious Chapter 3,10000000.0,52218558.0,120453155.0,2015,Insidious Chapter 3 - 2015,110453155.0,91.69801737447226,low budget,Insidious Chapter 3,Focus,52200000.0,60800000,2015
517,53,2017-11-03,Lady Bird,10000000.0,48958273.0,78610769.0,2017,Lady Bird - 2017,68610769.0,87.27909658281044,low budget,Lady Bird,A24,49000000.0,30000000,2017
518,56,2018-06-08,Hereditary,10000000.0,44069456.0,70133905.0,2018,Hereditary - 2018,60133905.0,85.74156108946165,low budget,Hereditary,A24,44100000.0,35300000,2018
519,57,2018-03-16,Love Simon,10000000.0,40826341.0,65520633.0,2018,Love Simon - 2018,55520633.0,84.73763218984773,low budget,,,,,
520,61,2017-10-27,Jigsaw,10000000.0,38052832.0,102445196.0,2017,Jigsaw - 2017,92445196.0,90.23868332488719,low budget,Jigsaw,LGF,38100000.0,64900000,2017
521,68,2016-01-22,The Boy,10000000.0,35819556.0,68220952.0,2016,The Boy - 2016,58220952.0,85.34174662352997,low budget,,,,,
522,70,2017-05-19,Everything Everything,10000000.0,34121140.0,61603136.0,2017,Everything Everything - 2017,51603136.0,83.76706017044327,low budget,,,,,
523,73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306.0,2015,The Second Best Exotic Marigold Hotel - 2015,80384306.0,88.93613234138236,low budget,The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000,2015
524,75,2017-04-28,How to Be a Latin Lover,10000000.0,32149404.0,62556228.0,2017,How to Be a Latin Lover - 2017,52556228.0,84.01438142977547,low budget,,,,,
525,80,2018-08-10,Slender Man,10000000.0,30564825.0,51723644.0,2018,Slender Man - 2018,41723644.0,80.6664820444592,low budget,Slender Man,SGem,30600000.0,21200000,2018
526,84,2018-07-27,Teen Titans Go To The Movies,10000000.0,29790236.0,51620593.0,2018,Teen Titans Go To The Movies - 2018,41620593.0,80.62788623912166,low budget,,,,,
527,85,2016-09-09,When the Bough Breaks,10000000.0,29747603.0,30768449.0,2016,When the Bough Breaks - 2016,20768449.0,67.4991742352694,low budget,When the Bough Breaks,SGem,29700000.0,911000,2016
528,91,2015-08-21,Sinister 2,10000000.0,27740955.0,54104225.0,2015,Sinister 2 - 2015,44104225.0,81.51715508354476,low budget,Sinister 2,Focus,27700000.0,25100000,2015
529,92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,2016,The Forest - 2016,30749230.0,75.45965899232942,low budget,The Forest,Focus,26600000.0,11000000,2016
530,97,2016-10-14,Kevin Hart What Now,10000000.0,23591043.0,23591043.0,2016,Kevin Hart What Now - 2016,13591043.0,57.61103059326372,low budget,,,,,
531,100,2017-12-01,The Disaster Artist,10000000.0,21120616.0,28717667.0,2017,The Disaster Artist - 2017,18717667.0,65.17822983322426,low budget,The Disaster Artist,A24,21100000.0,8700000,2017
532,1,2016-09-16,Blair Witch,10000000.0,20777061.0,38985577.0,2016,Blair Witch - 2016,28985577.0,74.34948827357358,low budget,Blair Witch,LGF,20800000.0,24400000,2016
533,7,2015-10-23,Paranormal Activity The Ghost Dimension,10000000.0,18297124.0,77959374.0,2015,Paranormal Activity The Ghost Dimension - 2015,67959374.0,87.17280618492396,low budget,,,,,
534,17,2016-10-07,The Birth of a Nation,10000000.0,15861566.0,16891011.0,2016,The Birth of a Nation - 2016,6891011.0,40.79691263003736,low budget,,,,,
535,23,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,2014,Big Eyes - 2014,17317872.0,63.39392760900263,low budget,Big Eyes,Wein.,14500000.0,14800000,2014
536,34,2019-04-05,The Best of Enemies,10000000.0,10205616.0,10205616.0,2019,The Best of Enemies - 2019,205616.0,2.0147338485006685,low budget,,,,,
537,40,2018-10-19,Can You Ever Forgive Me,10000000.0,8803865.0,11752387.0,2018,Can You Ever Forgive Me - 2018,1752387.0,14.91090278085635,low budget,,,,,
538,45,2015-03-27,While Were Young,10000000.0,7582065.0,17503828.0,2015,While Were Young - 2015,7503828.0,42.86963971538111,low budget,,,,,
539,50,2016-11-11,Shut In,10000000.0,6900335.0,11360665.0,2016,Shut In - 2016,1360665.0,11.976983741708782,low budget,Shut In,EC,6900000.0,6200000,2016
540,67,2016-04-29,The Man Who Knew Infinity,10000000.0,3877922.0,12382122.0,2016,The Man Who Knew Infinity - 2016,2382122.0,19.238398717118116,low budget,The Man Who Knew Infinity,IFC,3900000.0,8400000,2016
541,48,2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,2017,Friend Request - 2017,1410835.0,12.473305463301338,very-low budget,Friend Request,ENTMP,3800000.0,,2017
542,56,2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,2016,Dangal - 2016,285154618.0,96.77588626830888,very-low budget,Dangal,UTV,12400000.0,290500000,2016
543,71,2014-07-18,The Purge Anarchy,9000000.0,71562550.0,111534881.0,2014,The Purge Anarchy - 2014,102534881.0,91.93077544952058,very-low budget,,,,,
544,75,2016-10-21,Ouija Origin of Evil,9000000.0,35144505.0,81831866.0,2016,Ouija Origin of Evil - 2016,72831866.0,89.0018394545714,very-low budget,,,,,
545,78,2019-02-13,Happy Death Day 2U,9000000.0,28051045.0,64179495.0,2019,Happy Death Day 2U - 2019,55179495.0,85.9768295154083,very-low budget,,,,,
546,80,2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,2015,Black or White - 2015,12971021.0,59.036951446179955,very-low budget,Black or White,Rela.,21600000.0,,2015
547,86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,2016,The Edge of Seventeen - 2016,10096003.0,52.86971833843972,very-low budget,The Edge of Seventeen,STX,14400000.0,4400000,2016
548,87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,2016,Jackie - 2016,27588512.0,75.4021152868966,very-low budget,Jackie,FoxS,14000000.0,,2016
549,92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,2016,Loving - 2016,3898064.0,30.22208604330076,very-low budget,Loving,Focus,7800000.0,5200000,2016
550,30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,2016,Manchester by the Sea - 2016,69233867.0,89.06525517378417,very-low budget,Manchester by the Sea,RAtt.,47700000.0,31300000,2016
551,33,2015-02-20,The DUFF,8500000.0,34030343.0,43528634.0,2015,The DUFF - 2015,35028634.0,80.47262406626406,very-low budget,The DUFF,LGF,34000000.0,9500000,2015
552,34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,2014,Nightcrawler - 2014,41834418.0,83.11294669186401,very-low budget,Nightcrawler,ORF,32400000.0,6300000,2014
553,36,2019-01-16,Dragon Ball Super Broly,8500000.0,30376755.0,122747755.0,2019,Dragon Ball Super Broly - 2019,114247755.0,93.07522976693137,very-low budget,,,,,
554,39,2016-10-07,Middle School The Worst Years of My Life,8500000.0,20007149.0,23311293.0,2016,Middle School The Worst Years of My Life - 2016,14811293.0,63.53698612942663,very-low budget,,,,,
555,50,2017-12-31,Posledniy bogatyr,8500000.0,0.0,30700192.0,2017,Posledniy bogatyr - 2017,22200192.0,72.31287674031485,very-low budget,,,,,
556,72,2019-05-03,The Intruder,8000000.0,35095904.0,36005871.0,2019,The Intruder - 2019,28005871.0,77.78140126092214,very-low budget,,,,,
557,75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,2015,A Walk in the Woods - 2015,29119358.0,78.44790311297949,very-low budget,A Walk in the Woods,BG,29500000.0,8000000,2015
558,78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,2014,That Awkward Moment - 2014,45068955.0,84.92527316582736,very-low budget,That Awkward Moment,Focus,26100000.0,14400000,2014
559,91,2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,2014,Begin Again - 2014,60838736.0,88.37863612138375,very-low budget,Begin Again,Wein.,16200000.0,47300000,2014
560,100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,2015,Me and Earl and the Dying Girl - 2015,1266180.0,13.664530583260849,very-low budget,Me and Earl and the Dying Girl,FoxS,6800000.0,2300000,2015
561,31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2016,A Street Cat Named Bob - 2016,9382693.0,53.97721170131694,very-low budget,A Street Cat Named Bob,Cleopatra,82700.0,,2016
562,77,2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,2017,The Bye Bye Man - 2017,23787727.0,76.27271779055908,very-low budget,The Bye Bye Man,STX,22400000.0,4300000,2017
563,90,2018-03-16,I Can Only Imagine,7000000.0,83482352.0,85604221.0,2018,I Can Only Imagine - 2018,78604221.0,91.82283312875424,very-low budget,,,,,
564,91,2019-03-15,Five Feet Apart,7000000.0,45729221.0,80504421.0,2019,Five Feet Apart - 2019,73504421.0,91.30482535859738,very-low budget,,,,,
565,4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,2017,Gifted - 2017,29964656.0,81.0629916317901,very-low budget,Gifted,FoxS,24800000.0,18200000,2017
566,11,2015-06-19,Dope,7000000.0,17506470.0,18190831.0,2015,Dope - 2015,11190831.0,61.51907518683451,very-low budget,Dope,ORF,17500000.0,480000,2015
567,13,2019-05-24,BrightBurn,7000000.0,16794432.0,27989498.0,2019,BrightBurn - 2019,20989498.0,74.99061969600169,very-low budget,,,,,
568,14,2014-01-17,Devils Due,7000000.0,15821461.0,36146087.0,2014,Devils Due - 2014,29146087.0,80.63414167071528,very-low budget,,,,,
569,16,2014-11-14,Beyond the Lights,7000000.0,14618727.0,14618727.0,2014,Beyond the Lights - 2014,7618727.0,52.11621367578723,very-low budget,,,,,
570,62,2014-01-28,Snezhnaya koroleva,7000000.0,0.0,15193977.0,2014,Snezhnaya koroleva - 2014,8193977.0,53.929112832012315,very-low budget,,,,,
571,63,2016-12-06,Oddball,7000000.0,0.0,10237229.0,2016,Oddball - 2016,3237229.0,31.622121572155905,very-low budget,,,,,
572,84,2014-10-03,Annabelle,6500000.0,84273813.0,256862920.0,2014,Annabelle - 2014,250362920.0,97.4694673719352,very-low budget,Annabelle,WB (NL),84300000.0,172800000,2014
573,19,2018-05-11,Breaking In,6000000.0,46840590.0,51411620.0,2018,Breaking In - 2018,45411620.0,88.32948660244513,very-low budget,,,,,
574,33,2019-03-29,Unplanned,6000000.0,18107621.0,18107621.0,2019,Unplanned - 2019,12107621.0,66.86478030438123,very-low budget,,,,,
575,36,2019-02-08,The Prodigy,6000000.0,14856291.0,19789712.0,2019,The Prodigy - 2019,13789712.0,69.68121617939664,very-low budget,,,,,
576,37,2018-11-30,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,2018,The Possession of Hannah Grace - 2018,36785387.0,85.97652044143015,very-low budget,The Possession of Hannah Grace,SGem,14800000.0,28200000,2018
577,47,2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,2016,The Lady in the Van - 2016,36320503.0,85.82247474705109,very-low budget,,,,,
578,61,2014-07-18,Wish I Was Here,6000000.0,3591299.0,6591365.0,2014,Wish I Was Here - 2014,591365.0,8.971813880736388,very-low budget,Wish I Was Here,Focus,3600000.0,1900000,2014
579,20,2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,2018,Hell Fest - 2018,12619231.0,69.64551089392259,very-low budget,Hell Fest,LGF,11100000.0,7100000,2018
580,49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,2017,Get Out - 2017,250367951.0,98.0420409137402,very-low budget,Get Out,Uni.,176000000.0,79400000,2017
581,50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,2017,Split - 2017,273964806.0,98.20765921275388,very-low budget,Split,Uni.,138300000.0,140200000,2017
582,54,2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,2016,10 Cloverfield Lane - 2016,103286422.0,95.38261592944681,very-low budget,10 Cloverfield Lane,Par.,72100000.0,38100000,2016
583,55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,2016,Lights Out - 2016,143806510.0,96.63993194921379,very-low budget,Lights Out,WB (NL),67300000.0,81600000,2016
584,56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,2015,The Visit - 2015,93677816.0,94.9330050028671,very-low budget,The Visit,Uni.,65200000.0,33200000,2015
585,58,2017-10-13,Happy Death Day,5000000.0,55683845.0,125010260.0,2017,Happy Death Day - 2017,120010260.0,96.0003282930537,very-low budget,Happy Death Day,Uni.,55700000.0,69800000,2017
586,60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,2014,Ouija - 2014,98300632.0,95.15975855791473,very-low budget,Ouija,Uni.,50900000.0,52700000,2014
587,63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,2015,The Gift - 2015,53978477.0,91.52233110393814,very-low budget,,,,,
588,64,2017-06-23,The Big Sick,5000000.0,42872467.0,53972860.0,2017,The Big Sick - 2017,48972860.0,90.73608476556551,very-low budget,The Big Sick,LGF,42900000.0,13500000,2017
589,66,2019-05-31,MA,5000000.0,36049540.0,44300625.0,2019,MA - 2019,39300625.0,88.71347751865804,very-low budget,,,,,
590,70,2014-01-03,Paranormal Activity The Marked Ones,5000000.0,32462372.0,90904854.0,2014,Paranormal Activity The Marked Ones - 2014,85904854.0,94.4997436550528,very-low budget,,,,,
591,72,2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,2014,Oculus - 2014,39115496.0,88.66611405661176,very-low budget,Oculus,Rela.,27700000.0,16300000,2014
592,74,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0,2015,No Escape - 2015,37844516.0,88.32989500920024,very-low budget,No Escape,Wein.,27300000.0,27100000,2015
593,76,2015-02-27,The Lazarus Effect,5000000.0,25801570.0,38359310.0,2015,The Lazarus Effect - 2015,33359310.0,86.96535469485765,very-low budget,The Lazarus Effect,Rela.,25800000.0,12600000,2015
594,79,2018-03-09,The Strangers Prey at Night,5000000.0,24431472.0,29960051.0,2018,The Strangers Prey at Night - 2018,24960051.0,83.31110985091448,very-low budget,,,,,
595,84,2014-08-29,As Above So Below,5000000.0,21222315.0,41824066.0,2014,As Above So Below - 2014,36824066.0,88.0451604107549,very-low budget,,,,,
596,85,2016-04-01,Godâs Not Dead 2,5000000.0,20773069.0,23551286.0,2016,Godâs Not Dead 2 - 2016,18551286.0,78.76973682031631,very-low budget,,,,,
597,90,2016-02-19,Race,5000000.0,19115191.0,23745772.0,2016,Race - 2016,18745772.0,78.9436199421101,very-low budget,,,,,
598,92,2015-01-16,Still Alice,5000000.0,18656400.0,41699612.0,2015,Still Alice - 2015,36699612.0,88.00948075967709,very-low budget,Still Alice,SPC,18800000.0,25100000,2015
599,95,2018-03-23,Paul Apostle of Christ,5000000.0,17547999.0,25529498.0,2018,Paul Apostle of Christ - 2018,20529498.0,80.41481270019489,very-low budget,,,,,
600,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,2014,Addicted - 2014,12499242.0,71.42733382394506,very-low budget,Addicted,LGF,17400000.0,,2014
601,4,2017-06-09,It Comes at Night,5000000.0,13985117.0,19720203.0,2017,It Comes at Night - 2017,14720203.0,74.6452914303164,very-low budget,,,,,
602,8,2016-07-15,Hillaryâs America The Secret History of the Democratic Party,5000000.0,13099931.0,13099931.0,2016,Hillaryâs America The Secret History of the Democratic Party - 2016,8099931.0,61.831860030407796,very-low budget,,,,,
603,12,2017-03-03,Before I Fall,5000000.0,12241072.0,18945682.0,2017,Before I Fall - 2017,13945682.0,73.60876214432398,very-low budget,Before I Fall,ORF,12200000.0,,2017
604,15,2016-01-29,Fifty Shades of Black,5000000.0,11686940.0,22113075.0,2016,Fifty Shades of Black - 2016,17113075.0,77.38894296700029,very-low budget,Fifty Shades of Black,ORF,11700000.0,10500000,2016
605,20,2014-05-09,Momsâ Night Out,5000000.0,10429707.0,10537341.0,2014,Momsâ Night Out - 2014,5537341.0,52.54969920779825,very-low budget,,,,,
606,21,2017-03-17,The Belko Experiment,5000000.0,10166820.0,11792942.0,2017,The Belko Experiment - 2017,6792942.0,57.60175874688437,very-low budget,,,,,
607,22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,2016,The Perfect Match - 2016,5182050.0,50.89397518181505,very-low budget,The Perfect Match,LGF,9700000.0,745000,2016
608,29,2018-09-21,Fahrenheit 119,5000000.0,6352306.0,6653715.0,2018,Fahrenheit 119 - 2018,1653715.0,24.854010128176515,very-low budget,,,,,
609,39,2016-12-02,Incarnate,5000000.0,4799774.0,9371036.0,2016,Incarnate - 2016,4371036.0,46.64410637201692,very-low budget,Incarnate,BH Tilt,4800000.0,1500000,2016
610,49,2016-03-04,The Other Side of the Door,5000000.0,3000342.0,12905107.0,2016,The Other Side of the Door - 2016,7905107.0,61.25564863584626,very-low budget,The Other Side of the Door,Fox,3000000.0,11300000,2016
611,51,2014-10-10,Kill the Messenger,5000000.0,2450846.0,6656705.0,2014,Kill the Messenger - 2014,1656705.0,24.887763540670647,very-low budget,Kill the Messenger,Focus,2500000.0,,2014
612,54,2016-12-28,Paterson,5000000.0,2141423.0,10727536.0,2016,Paterson - 2016,5727536.0,53.390974404560374,very-low budget,Paterson,BST,2200000.0,,2016
613,1,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0,2015,Mommy - 2015,12636004.0,72.05748812557296,very-low budget,,,,,
614,32,2016-03-25,The Lobster,4500000.0,9196278.0,18019834.0,2016,The Lobster - 2016,13519834.0,75.02751690165404,very-low budget,,,,,
615,62,2016-12-31,Airlift 2016,4400000.0,0.0,9969237.0,2016,Airlift 2016 - 2016,5569237.0,55.8642251157235,very-low budget,,,,,
616,81,2015-01-23,The Boy Next Door,4000000.0,36006065.0,53401938.0,2015,The Boy Next Door - 2015,49401938.0,92.50963513721169,very-low budget,The Boy Next Door,Uni.,35400000.0,17000000,2015
617,85,2014-07-11,Boyhood,4000000.0,25379975.0,57273049.0,2014,Boyhood - 2014,53273049.0,93.01591224870882,very-low budget,Boyhood,IFC,25400000.0,19100000,2014
618,89,2014-04-18,A Haunted House 2,4000000.0,17329487.0,21206861.0,2014,A Haunted House 2 - 2014,17206861.0,81.138179761729,very-low budget,A Haunted House 2,ORF,17300000.0,6600000,2014
619,98,2016-05-13,The Darkness,4000000.0,10753574.0,10898293.0,2016,The Darkness - 2016,6898293.0,63.29700440243256,very-low budget,The Darkness,BH Tilt,10800000.0,,2016
620,39,2015-01-30,Guten Tag Ramon,4000000.0,154356.0,4854356.0,2015,Guten Tag Ramon - 2015,854356.0,17.599780485815213,very-low budget,,,,,
621,54,2017-12-31,Perfectos Desconocidos,4000000.0,0.0,31166312.0,2017,Perfectos Desconocidos - 2017,27166312.0,87.1656293500495,very-low budget,,,,,
